CH04,CH06,CH07,CH08,NIVEL_ED,ESTADO,CAT_INAC,IPCF,CH14,CH15_COD,CH16_COD,PP03C,PP04B_COD,PP06H,PP07A,AÑO,CAT_OCUP,PP07H,informal,EMPLEO,edad2,CH12,CH13,educ,ingreso_total_familiar,horastrab,ix_tot
2.0,33.0,3.0,4.0,2.0,1.0,0.0,212.5,,,,1.0,9101.0,0.0,6.0,2005,3.0,2.0,1,,1089.0,2.0,1.0,6.0,1613368.0,,8
1.0,57.0,2.0,4.0,2.0,1.0,0.0,78.63636363636364,,,,1.0,9000.0,0.0,6.0,2005,3.0,2.0,1,,3249.0,2.0,1.0,6.0,820919.6,20.0,11
1.0,27.0,2.0,4.0,2.0,1.0,0.0,78.63636363636364,,,,1.0,8004.0,0.0,5.0,2005,3.0,2.0,1,,729.0,2.0,1.0,6.0,820919.6,,11
2.0,23.0,2.0,4.0,2.0,1.0,0.0,78.63636363636364,,,,1.0,9500.0,0.0,0.0,2005,3.0,2.0,1,,529.0,2.0,1.0,6.0,820919.6,,11
2.0,58.0,5.0,1.0,4.0,1.0,0.0,550.0,,,,1.0,7501.0,0.0,6.0,2005,3.0,1.0,0,,3364.0,4.0,1.0,,1043944.0,35.0,2
1.0,33.0,5.0,4.0,5.0,1.0,0.0,550.0,3.0,,,1.0,4500.0,0.0,4.0,2005,3.0,2.0,1,,1089.0,7.0,2.0,15.0,1043944.0,,2
1.0,48.0,2.0,4.0,4.0,1.0,0.0,371.6666666666667,,,54.0,1.0,3609.0,2.0,0.0,2005,2.0,0.0,0,,2304.0,4.0,1.0,,2116359.1999999997,54.0,6
2.0,35.0,2.0,4.0,3.0,1.0,0.0,371.6666666666667,1.0,54.0,54.0,2.0,1902.0,0.0,4.0,2005,3.0,2.0,1,,1225.0,4.0,2.0,,2116359.1999999997,,6
1.0,19.0,5.0,4.0,3.0,1.0,0.0,371.6666666666667,3.0,54.0,54.0,1.0,5303.0,0.0,5.0,2005,3.0,2.0,1,,361.0,5.0,2.0,12.0,2116359.1999999997,,6
1.0,50.0,2.0,4.0,2.0,1.0,0.0,71.0,,,,1.0,9500.0,0.0,0.0,2005,2.0,0.0,0,,2500.0,2.0,1.0,6.0,673818.4,12.0,10
1.0,22.0,5.0,4.0,2.0,1.0,0.0,71.0,,,,1.0,6301.0,0.0,4.0,2005,3.0,2.0,1,,484.0,2.0,1.0,6.0,673818.4,,10
2.0,24.0,5.0,4.0,5.0,1.0,0.0,102.66666666666667,0.0,,,1.0,9500.0,0.0,0.0,2005,3.0,2.0,1,,576.0,6.0,2.0,12.0,292304.32,,3
2.0,39.0,5.0,4.0,4.0,1.0,0.0,15.0,,,,1.0,7409.0,0.0,0.0,2005,2.0,0.0,0,,1521.0,4.0,1.0,,14235.599999999999,2.0,1
1.0,50.0,2.0,1.0,2.0,1.0,0.0,575.0,,,,1.0,6004.0,0.0,6.0,2005,3.0,1.0,0,,2500.0,2.0,1.0,6.0,3274188.0,48.0,6
2.0,46.0,2.0,1.0,1.0,1.0,0.0,575.0,5.0,,,1.0,9500.0,0.0,0.0,2005,3.0,2.0,1,,2116.0,2.0,2.0,5.0,3274188.0,,6
2.0,29.0,5.0,1.0,4.0,1.0,0.0,575.0,,,,1.0,5503.0,0.0,5.0,2005,3.0,1.0,0,,841.0,4.0,1.0,,3274188.0,,6
2.0,25.0,3.0,1.0,4.0,1.0,0.0,575.0,,,,1.0,1505.0,0.0,4.0,2005,3.0,1.0,0,,625.0,4.0,1.0,,3274188.0,,6
1.0,46.0,3.0,1.0,3.0,1.0,0.0,550.0,2.0,,,1.0,1100.0,0.0,5.0,2005,3.0,1.0,0,,2116.0,4.0,2.0,,1043944.0,56.0,2
1.0,23.0,1.0,1.0,1.0,1.0,0.0,305.55555555555554,5.0,,6.0,1.0,6004.0,0.0,5.0,2005,3.0,1.0,0,,529.0,2.0,2.0,5.0,2609860.0,,9
1.0,17.0,5.0,4.0,1.0,1.0,0.0,305.55555555555554,6.0,,6.0,1.0,101.0,0.0,1.0,2005,3.0,2.0,1,,289.0,2.0,2.0,6.0,2609860.0,,9
1.0,24.0,2.0,4.0,3.0,1.0,0.0,106.66666666666667,0.0,,,1.0,1504.0,0.0,5.0,2005,3.0,2.0,1,,576.0,4.0,2.0,,607385.6,,6
2.0,26.0,2.0,4.0,3.0,1.0,0.0,106.66666666666667,2.0,,,1.0,5307.0,0.0,0.0,2005,2.0,0.0,0,,676.0,4.0,2.0,,607385.6,,6
1.0,63.0,2.0,1.0,2.0,1.0,0.0,390.0,,,,1.0,4500.0,0.0,6.0,2005,3.0,1.0,0,,3969.0,2.0,1.0,6.0,1850628.0,40.0,5
2.0,50.0,3.0,4.0,2.0,1.0,0.0,150.0,,,,1.0,9500.0,0.0,0.0,2005,3.0,2.0,1,,2500.0,2.0,1.0,6.0,284712.0,66.0,2
1.0,22.0,5.0,4.0,1.0,1.0,0.0,150.0,4.0,,,1.0,4500.0,0.0,1.0,2005,3.0,2.0,1,,484.0,2.0,2.0,4.0,284712.0,,2
1.0,33.0,2.0,4.0,3.0,1.0,0.0,71.42857142857143,2.0,,,1.0,9204.0,0.0,6.0,2005,3.0,2.0,1,,1089.0,4.0,2.0,,474520.0,60.0,7
1.0,33.0,2.0,1.0,5.0,1.0,0.0,950.0,0.0,,,0.0,7502.0,0.0,6.0,2005,3.0,1.0,0,,1089.0,7.0,2.0,12.0,1803176.0,0.0,2
1.0,51.0,2.0,1.0,3.0,1.0,0.0,510.0,3.0,,,1.0,7501.0,0.0,6.0,2005,3.0,1.0,0,,2601.0,4.0,2.0,,2420052.0,35.0,5
2.0,35.0,2.0,1.0,4.0,1.0,0.0,510.0,,,,1.0,7501.0,0.0,6.0,2005,3.0,1.0,0,,1225.0,4.0,1.0,,2420052.0,,5
2.0,23.0,5.0,4.0,2.0,1.0,0.0,35.0,,,,1.0,8503.0,0.0,3.0,2005,3.0,2.0,1,,529.0,2.0,1.0,6.0,332164.0,,10
1.0,27.0,5.0,4.0,5.0,1.0,0.0,1000.0,1.0,,,1.0,5501.0,1.0,0.0,2005,1.0,0.0,0,,729.0,7.0,2.0,13.0,949040.0,55.0,1
2.0,60.0,5.0,1.0,2.0,1.0,0.0,425.0,,,,1.0,8001.0,0.0,6.0,2005,3.0,1.0,0,,3600.0,2.0,1.0,6.0,1210026.0,40.0,3
1.0,23.0,2.0,4.0,4.0,1.0,0.0,425.0,,,,1.0,7406.0,0.0,5.0,2005,3.0,2.0,1,,529.0,4.0,1.0,,1210026.0,,3
1.0,38.0,2.0,1.0,5.0,1.0,0.0,750.0,1.0,,,1.0,6600.0,0.0,0.0,2005,2.0,0.0,0,,1444.0,7.0,2.0,13.0,2847120.0,59.0,4
2.0,36.0,2.0,1.0,6.0,1.0,0.0,750.0,,,,0.0,8004.0,0.0,6.0,2005,3.0,1.0,0,,1296.0,6.0,1.0,15.0,2847120.0,,4
1.0,40.0,2.0,12.0,6.0,1.0,0.0,520.0,,,,1.0,9109.0,0.0,5.0,2005,3.0,1.0,0,,1600.0,7.0,1.0,17.0,1974003.2,40.0,4
2.0,39.0,2.0,12.0,6.0,1.0,0.0,520.0,,,,1.0,8004.0,0.0,6.0,2005,3.0,1.0,0,,1521.0,6.0,1.0,15.0,1974003.2,,4
2.0,28.0,5.0,1.0,5.0,1.0,0.0,1580.0,2.0,,,1.0,6500.0,0.0,5.0,2005,3.0,1.0,0,,784.0,7.0,2.0,14.0,4498449.6,,3
2.0,53.0,3.0,1.0,3.0,1.0,0.0,385.0,3.0,,,1.0,7501.0,0.0,6.0,2005,3.0,1.0,0,,2809.0,4.0,2.0,,730760.7999999999,30.0,2
1.0,42.0,2.0,1.0,2.0,1.0,0.0,975.0,,,,1.0,7501.0,0.0,6.0,2005,3.0,1.0,0,,1764.0,2.0,1.0,6.0,1850628.0,42.0,2
2.0,40.0,2.0,1.0,6.0,1.0,0.0,975.0,,,,1.0,8001.0,0.0,6.0,2005,3.0,1.0,0,,1600.0,6.0,1.0,15.0,1850628.0,,2
2.0,60.0,3.0,1.0,1.0,1.0,0.0,450.0,3.0,,,1.0,9500.0,0.0,0.0,2005,3.0,1.0,0,,3600.0,2.0,2.0,3.0,427068.0,52.0,1
1.0,32.0,2.0,4.0,5.0,1.0,0.0,500.0,3.0,,,2.0,5306.0,1.0,0.0,2005,1.0,0.0,0,,1024.0,7.0,2.0,15.0,949040.0,74.0,2
2.0,21.0,5.0,4.0,4.0,1.0,0.0,75.0,,,,1.0,7501.0,0.0,5.0,2005,3.0,2.0,1,,441.0,4.0,1.0,,284712.0,,4
1.0,52.0,2.0,1.0,4.0,1.0,0.0,533.3333333333334,,,,1.0,2502.0,0.0,0.0,2005,1.0,0.0,0,,2704.0,4.0,1.0,,1518464.0,44.0,3
2.0,54.0,2.0,1.0,2.0,1.0,0.0,533.3333333333334,,,,1.0,7503.0,0.0,6.0,2005,3.0,1.0,0,,2916.0,2.0,1.0,6.0,1518464.0,,3
2.0,29.0,5.0,4.0,3.0,1.0,0.0,157.5,2.0,,,2.0,9500.0,0.0,0.0,2005,3.0,2.0,1,,841.0,4.0,2.0,,597895.2,68.0,4
1.0,35.0,2.0,12.0,5.0,1.0,0.0,260.0,3.0,,,2.0,7501.0,0.0,6.0,2005,3.0,1.0,0,,1225.0,7.0,2.0,15.0,1480502.4,60.0,6
1.0,58.0,2.0,1.0,3.0,1.0,0.0,824.0,3.0,,,0.0,7501.0,0.0,6.0,2005,3.0,1.0,0,,3364.0,4.0,2.0,,3910044.8,0.0,5
2.0,33.0,3.0,1.0,6.0,1.0,0.0,824.0,,,,1.0,8002.0,0.0,6.0,2005,3.0,1.0,0,,1089.0,7.0,1.0,17.0,3910044.8,,5
1.0,24.0,5.0,1.0,4.0,1.0,0.0,824.0,,,,1.0,2900.0,0.0,5.0,2005,3.0,1.0,0,,576.0,4.0,1.0,,3910044.8,,5
1.0,60.0,2.0,12.0,1.0,1.0,0.0,906.6666666666666,5.0,,,1.0,7501.0,0.0,6.0,2005,3.0,1.0,0,,3600.0,2.0,2.0,5.0,2581388.8,30.0,3
1.0,29.0,5.0,1.0,4.0,1.0,0.0,906.6666666666666,,,,1.0,5306.0,0.0,5.0,2005,3.0,1.0,0,,841.0,4.0,1.0,,2581388.8,,3
2.0,39.0,3.0,12.0,5.0,1.0,0.0,352.5,1.0,,,1.0,7401.0,0.0,3.0,2005,3.0,1.0,0,,1521.0,7.0,2.0,13.0,1338146.4,35.0,4
2.0,43.0,3.0,1.0,6.0,1.0,0.0,429.5,,417.0,,2.0,8004.0,0.0,5.0,2005,3.0,1.0,0,,1849.0,6.0,1.0,15.0,2445676.08,,6
2.0,20.0,5.0,1.0,5.0,1.0,0.0,429.5,1.0,,,1.0,7300.0,0.0,5.0,2005,3.0,2.0,1,,400.0,7.0,2.0,13.0,2445676.08,,6
2.0,18.0,5.0,1.0,5.0,1.0,0.0,429.5,0.0,,,1.0,7403.0,0.0,2.0,2005,3.0,2.0,1,,324.0,7.0,2.0,12.0,2445676.08,,6
1.0,56.0,2.0,4.0,2.0,1.0,0.0,846.75,,,,1.0,101.0,0.0,0.0,2005,2.0,0.0,0,,3136.0,2.0,1.0,6.0,3214398.48,70.0,4
2.0,25.0,5.0,1.0,5.0,1.0,0.0,846.75,4.0,,,1.0,9204.0,0.0,3.0,2005,3.0,1.0,0,,625.0,7.0,2.0,16.0,3214398.48,,4
1.0,18.0,5.0,4.0,3.0,1.0,0.0,846.75,8.0,,,1.0,101.0,0.0,5.0,2005,3.0,2.0,1,,324.0,3.0,2.0,14.0,3214398.48,,4
1.0,52.0,1.0,4.0,4.0,1.0,0.0,350.0,,,,1.0,5002.0,0.0,0.0,2005,2.0,0.0,0,,2704.0,4.0,1.0,,664328.0,60.0,2
1.0,45.0,2.0,4.0,4.0,1.0,0.0,366.6666666666667,,6.0,,1.0,2403.0,0.0,3.0,2005,3.0,1.0,0,,2025.0,4.0,1.0,,2087888.0,48.0,6
2.0,45.0,2.0,4.0,4.0,1.0,0.0,366.6666666666667,,,,1.0,6402.0,0.0,0.0,2005,2.0,0.0,0,,2025.0,4.0,1.0,,2087888.0,,6
2.0,28.0,5.0,4.0,3.0,1.0,0.0,68.75,3.0,,,1.0,9500.0,0.0,0.0,2005,3.0,2.0,1,,784.0,4.0,2.0,,521972.0,,8
1.0,28.0,5.0,4.0,2.0,1.0,0.0,68.75,,,,1.0,4500.0,0.0,1.0,2005,3.0,2.0,1,,784.0,2.0,1.0,6.0,521972.0,,8
1.0,25.0,5.0,4.0,2.0,1.0,0.0,68.75,,,,1.0,4500.0,0.0,1.0,2005,3.0,2.0,1,,625.0,2.0,1.0,6.0,521972.0,,8
1.0,23.0,5.0,4.0,2.0,1.0,0.0,68.75,,,,1.0,4500.0,0.0,1.0,2005,3.0,2.0,1,,529.0,2.0,1.0,6.0,521972.0,,8
1.0,71.0,4.0,1.0,4.0,1.0,0.0,600.0,,,,1.0,9204.0,0.0,0.0,2005,2.0,0.0,0,,5041.0,4.0,1.0,,569424.0,52.0,1
1.0,52.0,2.0,12.0,3.0,1.0,0.0,272.0,2.0,,,1.0,9203.0,0.0,6.0,2005,3.0,1.0,0,,2704.0,4.0,2.0,,1290694.4,30.0,5
2.0,55.0,2.0,12.0,3.0,1.0,0.0,272.0,2.0,,,1.0,9204.0,0.0,0.0,2005,2.0,0.0,0,,3025.0,4.0,2.0,,1290694.4,,5
2.0,70.0,3.0,4.0,2.0,1.0,0.0,150.0,,46.0,,1.0,5503.0,0.0,5.0,2005,3.0,2.0,1,,4900.0,2.0,1.0,6.0,427068.0,54.0,3
2.0,42.0,3.0,4.0,5.0,1.0,0.0,150.0,0.0,,,1.0,8503.0,0.0,5.0,2005,3.0,2.0,1,,1764.0,6.0,2.0,12.0,427068.0,,3
1.0,56.0,5.0,4.0,1.0,1.0,0.0,78.57142857142857,5.0,,,2.0,7501.0,0.0,5.0,2005,3.0,2.0,1,,3136.0,2.0,2.0,5.0,521972.0,79.0,7
1.0,34.0,1.0,1.0,4.0,1.0,0.0,216.66666666666666,,,,1.0,5304.0,0.0,5.0,2005,3.0,1.0,0,,1156.0,4.0,1.0,,1233752.0,50.0,6
1.0,32.0,2.0,1.0,3.0,1.0,0.0,340.0,4.0,,,1.0,6004.0,0.0,6.0,2005,3.0,1.0,0,,1024.0,4.0,2.0,,1613368.0,72.0,5
1.0,25.0,5.0,4.0,3.0,1.0,0.0,1300.0,1.0,6.0,6.0,1.0,2601.0,0.0,0.0,2005,2.0,0.0,0,,625.0,4.0,2.0,,1233752.0,98.0,1
2.0,41.0,5.0,1.0,4.0,1.0,0.0,558.3333333333334,,,,1.0,7401.0,0.0,6.0,2005,3.0,1.0,0,,1681.0,4.0,1.0,,1589642.0,,3
2.0,39.0,5.0,1.0,6.0,1.0,0.0,558.3333333333334,,,,2.0,8001.0,0.0,6.0,2005,3.0,1.0,0,,1521.0,7.0,1.0,17.0,1589642.0,,3
1.0,61.0,2.0,4.0,1.0,1.0,0.0,60.0,4.0,,,2.0,4500.0,0.0,0.0,2005,2.0,0.0,0,,3721.0,2.0,2.0,4.0,227769.59999999998,47.0,4
2.0,52.0,2.0,4.0,1.0,1.0,0.0,60.0,4.0,,,1.0,5307.0,1.0,0.0,2005,2.0,0.0,0,,2704.0,2.0,2.0,4.0,227769.59999999998,,4
1.0,23.0,5.0,4.0,2.0,1.0,0.0,60.0,,,,1.0,4500.0,0.0,1.0,2005,3.0,2.0,1,,529.0,2.0,1.0,6.0,227769.59999999998,,4
1.0,30.0,2.0,1.0,2.0,1.0,0.0,1003.3333333333334,,,,0.0,1400.0,0.0,5.0,2005,3.0,1.0,0,,900.0,2.0,1.0,6.0,2856610.4,0.0,3
2.0,27.0,2.0,1.0,3.0,1.0,0.0,1003.3333333333334,4.0,,,1.0,1700.0,0.0,6.0,2005,3.0,1.0,0,,729.0,4.0,2.0,,2856610.4,,3
1.0,52.0,1.0,1.0,6.0,1.0,0.0,825.0,,74.0,,1.0,8001.0,0.0,6.0,2005,3.0,1.0,0,,2704.0,6.0,1.0,15.0,1565916.0,20.0,2
2.0,50.0,1.0,1.0,3.0,1.0,0.0,825.0,2.0,,,1.0,8001.0,0.0,6.0,2005,3.0,1.0,0,,2500.0,4.0,2.0,,1565916.0,,2
1.0,53.0,2.0,1.0,5.0,1.0,0.0,1625.0,3.0,,,1.0,2402.0,0.0,6.0,2005,3.0,1.0,0,,2809.0,7.0,2.0,15.0,3084380.0,50.0,2
1.0,53.0,1.0,4.0,2.0,1.0,0.0,83.33333333333333,,,,1.0,9109.0,0.0,3.0,2005,3.0,2.0,1,,2809.0,2.0,1.0,6.0,237260.0,20.0,3
2.0,49.0,1.0,4.0,1.0,1.0,0.0,83.33333333333333,4.0,,,2.0,5005.0,0.0,0.0,2005,2.0,0.0,0,,2401.0,2.0,2.0,4.0,237260.0,,3
1.0,44.0,2.0,1.0,3.0,1.0,0.0,360.0,3.0,,,1.0,2000.0,0.0,0.0,2005,2.0,0.0,0,,1936.0,4.0,2.0,,1708272.0,36.0,5
2.0,44.0,2.0,1.0,6.0,1.0,0.0,360.0,,,,1.0,8001.0,0.0,6.0,2005,3.0,1.0,0,,1936.0,6.0,1.0,15.0,1708272.0,,5
1.0,53.0,2.0,1.0,3.0,1.0,0.0,342.85714285714283,3.0,,,1.0,9101.0,0.0,6.0,2005,3.0,1.0,0,,2809.0,4.0,2.0,,2277696.0,40.0,7
2.0,46.0,2.0,1.0,2.0,1.0,0.0,342.85714285714283,,,,1.0,1800.0,0.0,0.0,2005,2.0,0.0,0,,2116.0,2.0,1.0,6.0,2277696.0,,7
2.0,26.0,5.0,4.0,6.0,1.0,0.0,342.85714285714283,,,,1.0,7401.0,0.0,4.0,2005,3.0,2.0,1,,676.0,7.0,1.0,17.0,2277696.0,,7
2.0,54.0,2.0,4.0,2.0,1.0,0.0,98.0,,,,1.0,9500.0,0.0,0.0,2005,3.0,2.0,1,,2916.0,2.0,1.0,6.0,465029.6,21.0,5
1.0,55.0,2.0,4.0,1.0,1.0,0.0,98.0,0.0,,,1.0,5306.0,0.0,2.0,2005,3.0,2.0,1,,3025.0,2.0,2.0,0.0,465029.6,,5
1.0,36.0,2.0,4.0,3.0,1.0,0.0,50.0,3.0,,,1.0,4500.0,0.0,0.0,2005,2.0,0.0,0,,1296.0,4.0,2.0,,237260.0,18.0,5
1.0,56.0,2.0,4.0,2.0,1.0,0.0,277.5,,,,1.0,4500.0,0.0,0.0,2005,2.0,0.0,0,,3136.0,2.0,1.0,6.0,1053434.4,20.0,4
1.0,28.0,5.0,4.0,4.0,1.0,0.0,277.5,,,,1.0,7202.0,0.0,0.0,2005,2.0,0.0,0,,784.0,4.0,1.0,,1053434.4,,4
1.0,72.0,4.0,1.0,2.0,1.0,0.0,585.0,,,,1.0,5303.0,0.0,0.0,2005,1.0,0.0,0,,5184.0,2.0,1.0,6.0,1110376.8,52.0,2
1.0,54.0,2.0,1.0,2.0,1.0,0.0,225.0,,,,1.0,4500.0,0.0,0.0,2005,2.0,0.0,0,,2916.0,2.0,1.0,6.0,427068.0,40.0,2
2.0,56.0,2.0,1.0,4.0,1.0,0.0,225.0,,,,1.0,6003.0,0.0,5.0,2005,3.0,1.0,0,,3136.0,4.0,1.0,,427068.0,,2
1.0,51.0,2.0,1.0,6.0,1.0,0.0,300.0,,222.0,,1.0,8501.0,1.0,0.0,2005,2.0,0.0,0,,2601.0,7.0,1.0,17.0,1423560.0,48.0,5
2.0,51.0,2.0,1.0,6.0,1.0,0.0,300.0,,,,1.0,8501.0,1.0,0.0,2005,2.0,0.0,0,,2601.0,7.0,1.0,17.0,1423560.0,,5
1.0,41.0,2.0,12.0,6.0,1.0,0.0,1320.0,,,,1.0,4001.0,0.0,6.0,2005,3.0,1.0,0,,1681.0,7.0,1.0,17.0,6263664.0,50.0,5
2.0,39.0,2.0,12.0,6.0,1.0,0.0,1320.0,,,,1.0,8001.0,0.0,6.0,2005,3.0,1.0,0,,1521.0,6.0,1.0,15.0,6263664.0,,5
1.0,62.0,4.0,1.0,4.0,1.0,0.0,290.0,,,,1.0,8003.0,0.0,6.0,2005,3.0,1.0,0,,3844.0,4.0,1.0,,1926551.2,30.0,7
2.0,27.0,2.0,1.0,3.0,1.0,0.0,290.0,3.0,,,1.0,9500.0,0.0,0.0,2005,3.0,2.0,1,,729.0,4.0,2.0,,1926551.2,,7
1.0,23.0,5.0,1.0,4.0,1.0,0.0,290.0,,,,1.0,5503.0,0.0,6.0,2005,3.0,1.0,0,,529.0,4.0,1.0,,1926551.2,,7
2.0,19.0,5.0,4.0,3.0,1.0,0.0,290.0,2.0,,,1.0,5303.0,0.0,2.0,2005,3.0,2.0,1,,361.0,4.0,2.0,,1926551.2,,7
1.0,31.0,2.0,1.0,3.0,1.0,0.0,290.0,4.0,,,1.0,8501.0,0.0,6.0,2005,3.0,1.0,0,,961.0,4.0,2.0,,1926551.2,,7
1.0,51.0,2.0,1.0,2.0,1.0,0.0,412.0,,,,1.0,9109.0,0.0,6.0,2005,3.0,1.0,0,,2601.0,2.0,1.0,6.0,1955022.4,56.0,5
2.0,54.0,2.0,1.0,2.0,1.0,0.0,412.0,,,,2.0,5310.0,0.0,6.0,2005,3.0,2.0,1,,2916.0,2.0,1.0,6.0,1955022.4,,5
1.0,25.0,5.0,1.0,5.0,1.0,0.0,412.0,1.0,,,1.0,2900.0,0.0,5.0,2005,3.0,1.0,0,,625.0,7.0,2.0,13.0,1955022.4,,5
1.0,39.0,2.0,1.0,3.0,1.0,0.0,137.42857142857142,4.0,,,1.0,4500.0,0.0,6.0,2005,3.0,1.0,0,,1521.0,4.0,2.0,,912976.48,50.0,7
2.0,65.0,2.0,1.0,6.0,1.0,0.0,2160.0,,6.0,,1.0,8501.0,0.0,6.0,2005,3.0,1.0,0,,4225.0,7.0,1.0,17.0,2049926.4,25.0,1
1.0,33.0,5.0,4.0,3.0,1.0,0.0,162.0,2.0,,,1.0,101.0,0.0,5.0,2005,3.0,2.0,1,,1089.0,4.0,2.0,,461233.44,20.0,3
2.0,62.0,1.0,4.0,4.0,1.0,0.0,162.0,,,,1.0,9500.0,0.0,0.0,2005,3.0,2.0,1,,3844.0,4.0,1.0,,461233.44,,3
1.0,58.0,3.0,4.0,3.0,1.0,0.0,100.0,3.0,208.0,,1.0,2502.0,0.0,0.0,2005,2.0,0.0,0,,3364.0,4.0,2.0,,189808.0,14.0,2
1.0,75.0,4.0,1.0,2.0,1.0,0.0,700.0,,,,1.0,5303.0,0.0,0.0,2005,2.0,0.0,0,,5625.0,2.0,1.0,6.0,664328.0,65.0,1
1.0,31.0,5.0,4.0,2.0,1.0,0.0,150.0,,,,1.0,5307.0,0.0,0.0,2005,2.0,0.0,0,,961.0,2.0,1.0,6.0,284712.0,84.0,2
1.0,43.0,2.0,1.0,6.0,1.0,0.0,240.0,,82.0,,1.0,53.0,0.0,6.0,2005,3.0,1.0,0,,1849.0,7.0,1.0,17.0,1138848.0,60.0,5
1.0,26.0,2.0,1.0,4.0,1.0,0.0,150.0,,,,1.0,1504.0,0.0,4.0,2005,3.0,1.0,0,,676.0,4.0,1.0,,996492.0,52.0,7
1.0,40.0,2.0,4.0,4.0,1.0,0.0,139.28571428571428,,,,1.0,9201.0,0.0,5.0,2005,3.0,1.0,0,,1600.0,4.0,1.0,,925314.0,30.0,7
1.0,36.0,2.0,4.0,3.0,1.0,0.0,48.0,3.0,,,1.0,4500.0,0.0,6.0,2005,3.0,2.0,1,,1296.0,4.0,2.0,,227769.59999999998,60.0,5
2.0,56.0,5.0,1.0,4.0,1.0,0.0,650.0,,,,1.0,5306.0,0.0,6.0,2005,3.0,1.0,0,,3136.0,4.0,1.0,,616876.0,44.0,1
1.0,41.0,2.0,1.0,4.0,1.0,0.0,473.3333333333333,,,,2.0,5002.0,2.0,0.0,2005,2.0,0.0,0,,1681.0,4.0,1.0,,1347636.8,61.0,3
1.0,39.0,2.0,1.0,2.0,1.0,0.0,313.3333333333333,,,,1.0,1505.0,0.0,5.0,2005,3.0,1.0,0,,1521.0,2.0,1.0,6.0,1784195.2,48.0,6
2.0,32.0,2.0,1.0,2.0,1.0,0.0,313.3333333333333,,,,2.0,9500.0,0.0,0.0,2005,3.0,1.0,0,,1024.0,2.0,1.0,6.0,1784195.2,,6
1.0,27.0,2.0,1.0,3.0,1.0,0.0,544.6666666666666,2.0,,,1.0,6004.0,0.0,4.0,2005,3.0,1.0,0,,729.0,4.0,2.0,,1550731.3599999999,48.0,3
1.0,37.0,1.0,4.0,4.0,1.0,0.0,83.33333333333333,,6.0,,1.0,5503.0,0.0,5.0,2005,3.0,2.0,1,,1369.0,4.0,1.0,,237260.0,,3
1.0,59.0,2.0,12.0,5.0,1.0,0.0,703.3333333333334,4.0,417.0,,2.0,8003.0,0.0,6.0,2005,3.0,1.0,0,,3481.0,7.0,2.0,16.0,2002474.4,28.0,3
1.0,30.0,1.0,1.0,4.0,1.0,0.0,647.5,,,,1.0,1505.0,0.0,5.0,2005,3.0,1.0,0,,900.0,4.0,1.0,,2458013.6,45.0,4
2.0,31.0,1.0,1.0,6.0,1.0,0.0,647.5,,,,2.0,5306.0,0.0,5.0,2005,3.0,1.0,0,,961.0,7.0,1.0,17.0,2458013.6,,4
1.0,26.0,1.0,4.0,2.0,1.0,0.0,300.0,,,,1.0,4500.0,0.0,6.0,2005,3.0,2.0,1,,676.0,2.0,1.0,6.0,569424.0,44.0,2
2.0,33.0,1.0,4.0,5.0,1.0,0.0,300.0,3.0,82.0,50.0,1.0,9500.0,0.0,0.0,2005,3.0,2.0,1,,1089.0,7.0,2.0,15.0,569424.0,,2
1.0,47.0,1.0,1.0,4.0,1.0,0.0,240.0,,,,1.0,5307.0,0.0,4.0,2005,3.0,1.0,0,,2209.0,4.0,1.0,,1138848.0,48.0,5
1.0,41.0,2.0,1.0,4.0,1.0,0.0,290.0,,,,1.0,7501.0,0.0,6.0,2005,3.0,1.0,0,,1681.0,4.0,1.0,,1376108.0,40.0,5
2.0,52.0,2.0,1.0,4.0,1.0,0.0,290.0,,,,1.0,5303.0,0.0,4.0,2005,3.0,2.0,1,,2704.0,4.0,1.0,,1376108.0,,5
1.0,44.0,2.0,12.0,7.0,1.0,0.0,91.11111111111111,,,,1.0,4500.0,0.0,6.0,2005,3.0,1.0,0,,1936.0,0.0,0.0,,778212.7999999999,40.0,9
1.0,28.0,1.0,4.0,1.0,1.0,0.0,91.11111111111111,6.0,,,1.0,2000.0,0.0,1.0,2005,3.0,2.0,1,,784.0,2.0,2.0,6.0,778212.7999999999,,9
1.0,28.0,2.0,4.0,2.0,1.0,0.0,152.5,,,,1.0,4500.0,0.0,1.0,2005,3.0,2.0,1,,784.0,2.0,1.0,6.0,578914.4,5.0,4
2.0,25.0,2.0,4.0,2.0,1.0,0.0,152.5,,,,1.0,8503.0,0.0,5.0,2005,3.0,2.0,1,,625.0,2.0,1.0,6.0,578914.4,,4
2.0,21.0,5.0,1.0,4.0,1.0,0.0,169.0,,,,1.0,8503.0,0.0,2.0,2005,3.0,1.0,0,,441.0,4.0,1.0,,641551.0399999999,,4
1.0,44.0,2.0,4.0,3.0,1.0,0.0,160.0,3.0,,,1.0,5305.0,0.0,0.0,2005,1.0,0.0,0,,1936.0,4.0,2.0,,759232.0,55.0,5
1.0,61.0,2.0,1.0,2.0,1.0,0.0,276.6666666666667,,,,0.0,7501.0,0.0,6.0,2005,3.0,1.0,0,,3721.0,2.0,1.0,6.0,787703.2,0.0,3
1.0,32.0,2.0,2.0,4.0,1.0,0.0,357.5,,6.0,,1.0,4500.0,0.0,5.0,2005,3.0,1.0,0,,1024.0,4.0,1.0,,1357127.2,48.0,4
